,movie_id,title,tags
65,155,The Dark Knight,"drama action crime thriller dccomic crimefight secretident scarecrow sadism chao gothamc vigilant joker superhero basedoncomicbook tragichero organizedcrim criminalmastermind districtattorney imax supervillain superpow batman christianbal heathledg aaroneckhart michaelcain maggiegyllenha garyoldman morganfreeman moniquegabrielacurnen rondean cillianmurphi christophernolan batman rais the stake in hi war on crime. with the help of lt. jim gordon and district attorney harvey dent, batman set out to dismantl the remain crimin organ that plagu the streets. the partnership prove to be effective, but they soon find themselv prey to a reign of chao unleash by a rise crimin mastermind known to the terrifi citizen of gotham as the joker. thedarkknight whi so serious?"
67,15512,Monsters vs Aliens,"anim famili adventur sciencefict alien giantrobot duringcreditssting sethrogen reesewitherspoon hughlauri paulrudd kiefersutherland rainnwilson willarnett stephencolbert jimmykimmel juliewhit conradvernon when susan murphi is unwittingli clobber by a meteor full of outer space gunk on her wed day, she mysteri grow to 49-feet-11-inches. the militari jump into action and captur susan, secret her away to a covert govern compound. she is renam ginormica and place in confin with a ragtag group of monsters... monstersvsalien when alien attack, monster fight back."
68,1726,Iron Man,"action sciencefict adventur middleeast armsdeal malibu marvelcom superhero basedoncomicbook tonystark ironman aftercreditssting marvelcinematicunivers counterterror agentcoulson robertdowneyjr. terrencehoward jeffbridg shauntoub gwynethpaltrow farantahir paulbettani lesliebibb clarkgregg willlyman jonfavreau after be held captiv in an afghan cave, billionair engin toni stark creat a uniqu weapon suit of armor to fight evil. ironman hero aren't born. they'r built."
69,44826,Hugo,"adventur drama famili librari clock filmdirector key toy boy love orphan robot automaton hide filmmak legbrac doberman 3d benkingsley sachabaroncohen asabutterfield chloëgracemoretz raywinston emilymortim christopherle helenmccrori michaelstuhlbarg francesdelatour martinscorses hugo is an orphan boy live in the wall of a train station in 1930 paris. he learn to fix clock and other gadget from hi father and uncl which he put to use keep the train station clock running. the onli thing that he ha left that connect him to hi dead father is an automaton (mechan man) that doesn't work without a special key which hugo need to find to unlock the secret he believ it contains. on hi adventures, he meet with a shopkeeper, georg melies, who work in the train station and hi adventure-seek god-daughter. hugo find that they have a surpris connect to hi father and the automaton, and he discov it unlock some memori the old man ha buri insid regard hi past. hugo one of the most legendari director of our time take you on an extraordinari adventure."
71,1735,The Mummy: Tomb of the Dragon Emperor,"adventur action fantasi brendanfras jetli johnhannah mariabello lukeford michelleyeoh isabellaleong anthonywong russellwong liamcunningham robcohen archaeologist rick o'connel travel to china, pit him against an emperor from the 2,000-year-old han dynasti who' return from the dead to pursu a quest for world domination. thi time, o'connel enlist the help of hi wife and son to quash the so-cal 'dragon emperor' and hi abus of supernatur power. themummy:tombofthedragonemperor a new evil awakens."
72,297761,Suicide Squad,"action adventur crime fantasi sciencefict dccomic sharedunivers antihero secretmiss villain superhero supervillain dcextendedunivers willsmith margotrobbi joelkinnaman violadavi jaredleto jaicourtney jayhernandez adewaleakinnuoye-agbaj caradelevingn karenfukuhara daviday from dc comic come the suicid squad, an antihero team of incarcer supervillain who act as deniabl asset for the unit state government, undertak high-risk black op mission in exchang for commut prison sentences. suicidesquad worst hero ever"
73,2698,Evan Almighty,fantasi comedi famili fathersonrelationship dailylif marriedcoupl support father marriag faith baustel rescu anim natur duringcreditssting noah'sark stevecarel laurengraham johngoodman jimmybennett johnmichaelhiggin morganfreeman wandasyk grahamphillip johnnysimmon jonahhil tomshadyac god contact congressman evan baxter and tell him to build an ark in prepar for a great flood. evanalmighti a comedi of biblic proport
74,137113,Edge of Tomorrow,"action sciencefict dejavu timewarp restart dystopia war alien militaryoffic soldier alieninvas exoskeleton tomcruis emilyblunt brendangleeson billpaxton jonasarmstrong tonyway kickgurri franzdrameh dragomirmrs charlotteriley dougliman major bill cage is an offic who ha never seen a day of combat when he is unceremoni demot and drop into combat. cage is kill within minutes, manag to take an alpha alien down with him. he awaken back at the begin of the same day and is forc to fight and die again... and again - as physic contact with the alien ha thrown him into a time loop. edgeoftomorrow live, die, repeat"
76,14869,G.I. Joe: The Rise of Cobra,"adventur action thriller sciencefict terrorist secret hostag technolog warhead govern presid reveng murder attack explos scientist laser evil cobra dennisquaid channingtatum marlonwayan siennamil josephgordon-levitt saïdtaghmaoui christophereccleston adewaleakinnuoye-agbaj leebyung-hun rachelnichol stephensomm from the egyptian desert to deep below the polar ice caps, the elit g.i. joe team use the latest in next-gener spi and militari equip to fight the corrupt arm dealer destro and the grow threat of the mysteri cobra organ to prevent them from plung the world into chaos. g.i.joe:theriseofcobra when all els fails, they don't."
77,150540,Inside Out,"drama comedi anim famili dream cartoon imaginaryfriend anim famili move kid unicorn duringcreditssting 3d emot amypoehl phyllissmith richardkind billhad lewisblack mindyk kaitlyndia dianelan kylemaclachlan paulapoundston petedoct grow up can be a bumpi road, and it' no except for riley, who is uproot from her midwest life when her father start a new job in san francisco. like all of us, riley is guid by her emot - joy, fear, anger, disgust and sadness. the emot live in headquarters, the control center insid riley' mind, where they help advis her through everyday life. as riley and her emot struggl to adjust to a new life in san francisco, turmoil ensu in headquarters. although joy, riley' main and most import emotion, tri to keep thing positive, the emot conflict on how best to navig a new city, hous and school. insideout meet the littl voic insid your head."
79,10138,Iron Man 2,"adventur action sciencefict malibu marvelcom superhero basedoncomicbook reveng aftercreditssting marvelcinematicunivers robertdowneyjr. gwynethpaltrow doncheadl scarlettjohansson mickeyrourk samrockwel samuell.jackson clarkgregg johnslatteri garryshandl jonfavreau with the world now awar of hi dual life as the armor superhero iron man, billionair inventor toni stark face pressur from the government, the press and the public to share hi technolog with the military. unwil to let go of hi invention, stark, with pepper pott and jame 'rhodey' rhode at hi side, must forg new allianc – and confront power enemies. ironman2 it' not the armor that make the hero, but the man inside."
80,58595,Snow White and the Huntsman,"adventur fantasi drama queen magic fairytal immort forest decept woman eternalyouth snowwhit evilqueen evilstepmoth imprison sorceress kristenstewart charlizetheron chrishemsworth samclaflin ianmcshan raywinston nickfrost tobyjon eddiemarsan bobhoskin rupertsand after the evil queen marri the king, she perform a violent coup in which the king is murder and hi daughter, snow white, is taken captive. almost a decad later, a grown snow white is still in the clutch of the queen. in order to obtain immortality, the evil queen need the heart of snow white. after snow escap the castle, the queen send the huntsman to find her in the dark forest. snowwhiteandthehuntsman the fairytal is over"
81,102651,Maleficent,"fantasi adventur action famili romanc fairytal villain sleepingbeauti darkfantasi basedonfairytal adapt retel literaryadapt 3d angelinajoli ellefan sharltocopley samriley junotempl imeldastaunton lesleymanvil brentonthwait isobellemolloy mirandarichardson robertstromberg the untold stori of disney' most icon villain from the 1959 classic 'sleep beauty'. a beautiful, pure-heart young woman, malefic ha an idyl life grow up in a peaceabl forest kingdom, until one day when an invad armi threaten the harmoni of the land. malefic rise to be the land' fiercest protector, but she ultim suffer a ruthless betray – an act that begin to turn her heart into stone. bent on revenge, malefic face an epic battl with the invad king' successor and, as a result, place a curs upon hi newborn infant aurora. as the child grows, malefic realiz that aurora hold the key to peac in the kingdom - and to maleficent' true happi as well. malefic don't believ the fairi tale."
82,119450,Dawn of the Planet of the Apes,"sciencefict action drama thriller leader coloni post-apocalypt dystopia forest sequel wood ape scientist monkey medicalresearch animalattack plagu 3d andyserki jasonclark garyoldman kerirussel tobykebbel kodismit-mcphe kirkacevedo judygr terrynotari karinkonov mattreev a group of scientist in san francisco struggl to stay aliv in the aftermath of a plagu that is wipe out humanity, while caesar tri to maintain domin over hi commun of intellig apes. dawnoftheplanetoftheap one last chanc for peace."
